Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
ERR031854	(1, 0.0)	(2, 0.0)	(3, 0.000317805)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00227384)	(10, 0.0008016879999999999)	(11, 0.0)	(12, 0.000356761)	(13, 0.000914457)	(14, 0.00392232)	(15, 0.0014742)	(16, 0.00119331)	(17, 0.00297506)	(18, 0.00349175)	(19, 0.00058025)	(20, 0.00544779)	(21, 0.000149676)	(22, 0.0)	(23, 2.05035e-05)	(24, 0.0)	(25, 0.000508487)	(26, 0.00394898)	(27, 0.0)	(28, 0.0007155730000000001)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.000446996)	(33, 0.0)	(34, 0.00063364)	(35, 0.0)	(36, 3.69135e-05)	(37, 0.0023974)	(38, 0.0020734399999999997)	(39, 0.00032815)	(40, 0.0)	(41, 0.00466821)	(42, 0.00198753)	(43, 0.00010461)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.000170282)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.000315988)	(56, 8.207719999999999e-06)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 2.0527e-06)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.000186885)	(84, 8.62577e-05)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)											
ERR031893	(1, 0.0360103)	(2, 0.00812784)	(3, 0.0033946899999999997)	(4, 0.00309147)	(5, 0.00560255)	(6, 2.36894e-06)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)											
ERR031925	(1, 0.104092)	(2, 0.09840120000000001)	(3, 0.0958466)	(4, 0.0975697)	(5, 0.10033600000000001)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 1.9988899999999998e-06)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 1.9988899999999998e-06)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 1.9988899999999998e-06)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 3.9994900000000006e-06)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 2.00042e-06)	(51, 0.0)	(52, 0.00309089)	(53, 0.00187261)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 2.00114e-06)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.00236386)	(65, 0.0)	(66, 0.0)	(67, 0.00220402)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0011313200000000001)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.00167022)	(78, 0.000384526)	(79, 0.0)	(80, 0.0)	(81, 0.000492733)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.00244221)	(88, 0.0006671779999999999)	(89, 0.0)	(90, 0.0)											
ERR031976	(1, 0.0899937)	(2, 0.006202620000000001)	(3, 0.00992597)	(4, 0.0281593)	(5, 0.0328057)	(6, 0.0)	(7, 0.00312583)	(8, 0.00233657)	(9, 0.00252608)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.00317043)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 7.361519999999999e-05)	(49, 0.0)	(50, 2.2309e-06)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.00208634)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.000185241)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 1.56268e-05)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 2.2329500000000004e-06)	(80, 0.000131748)	(81, 9.15564e-05)	(82, 0.0)	(83, 0.0)	(84, 2.9032799999999998e-05)	(85, 0.00014516800000000002)	(86, 0.00374546)	(87, 0.00167513)	(88, 0.0061512699999999995)	(89, 0.00783789)	(90, 0.00719932)											
ERR031982	(1, 0.0057929)	(2, 0.0375087)	(3, 0.0714451)	(4, 0.08567229999999999)	(5, 0.100826)	(6, 0.0031262900000000003)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 2.28697e-06)	(27, 0.0)	(28, 0.000237845)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 2.28827e-06)	(51, 0.0)	(52, 2.28839e-06)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 1.83094e-05)	(58, 0.0)	(59, 2.2888e-06)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 3.43378e-05)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.00014653)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.000551933)	(81, 0.000320635)	(82, 0.0)	(83, 0.0)	(84, 0.00011910399999999999)	(85, 0.000540568)	(86, 0.0008864710000000001)	(87, 0.0012072)	(88, 0.00767412)	(89, 0.00673288)	(90, 0.00843765)											
ERR034521	(1, 0.0603536)	(2, 0.0)	(3, 0.00428044)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.000150782)	(8, 0.00171005)	(9, 0.0009632309999999999)	(10, 0.000918884)	(11, 0.000397355)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.00015433)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.000102887)	(31, 0.000441703)	(32, 0.0)	(33, 8.16038e-05)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0007434259999999999)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0013645600000000001)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.000809285)	(72, 0.0011394)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 4.96977e-05)	(81, 0.0)	(82, 0.0)	(83, 0.00225777)	(84, 0.000307075)	(85, 0.000111827)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)											
ERR034553	(1, 0.0)	(2, 0.241549)	(3, 0.0203881)	(4, 0.0193043)	(5, 0.0190459)	(6, 0.013474)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 4.87482e-06)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.000294156)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.000554214)	(43, 0.00034781000000000005)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.000551108)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 2.6012900000000003e-05)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.000873127)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)											
ERR034626	(1, 0.0)	(2, 0.000340834)	(3, 0.00757434)	(4, 0.00258159)	(5, 0.00021187000000000002)	(6, 0.00605671)	(7, 0.00881562)	(8, 8.06026e-05)	(9, 0.0)	(10, 0.008094810000000001)	(11, 0.0054948)	(12, 0.0071667200000000006)	(13, 0.0)	(14, 0.000333925)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.002121)	(21, 0.00236741)	(22, 0.046917600000000004)	(23, 0.00124589)	(24, 0.00022799)	(25, 0.0)	(26, 0.012931)	(27, 0.00105474)	(28, 0.00119522)	(29, 0.0020404)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.000792259)	(34, 0.00466156)	(35, 7.60058e-05)	(36, 0.0007946250000000001)	(37, 0.0)	(38, 0.0018956700000000001)	(39, 7.83158e-05)	(40, 2.30345e-06)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.00106661)	(49, 6.91119e-06)	(50, 1.15188e-05)	(51, 0.0)	(52, 6.9114000000000004e-06)	(53, 0.0)	(54, 0.00103212)	(55, 0.000163574)	(56, 0.000105979)	(57, 0.00230161)	(58, 6.911809999999999e-05)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.000154371)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.00039171500000000005)	(70, 0.0032927399999999997)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 1.15218e-05)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)											
ERR047840	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 1.92174e-06)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.00291912)	(30, 0.00374931)	(31, 0.0236528)	(32, 0.011749899999999999)	(33, 0.00195452)	(34, 0.007962450000000001)	(35, 0.0)	(36, 0.00108016)	(37, 0.00545089)	(38, 0.0)	(39, 0.0)	(40, 0.000805379)	(41, 0.0)	(42, 0.0)	(43, 0.000953433)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 9.41986e-05)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 1.92268e-06)	(58, 1.92271e-06)	(59, 0.0)	(60, 1.92277e-06)	(61, 0.0)	(62, 1.92284e-06)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)											
ERR050746	(1, 0.24695899999999998)	(2, 0.005254999999999999)	(3, 0.000276308)	(4, 0.000544034)	(5, 0.00562913)	(6, 0.00393009)	(7, 0.0279568)	(8, 0.013479)	(9, 0.0033894899999999998)	(10, 0.00243872)	(11, 0.00286433)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.000641858)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 5.14859e-06)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 1.2013400000000001e-05)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.000954411)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.000666183)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 4.63634e-05)	(59, 0.000307378)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0007453799999999999)	(66, 0.00110263)	(67, 0.0)	(68, 0.0)	(69, 1.20239e-05)	(70, 0.00025938000000000003)	(71, 0.00325693)	(72, 0.000247368)	(73, 0.00015460999999999999)	(74, 0.000937985)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 4.29525e-05)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)											
